date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:00	345/345	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:02%20GMT	https://mapitgis.com/docs/getting-started/manage-projects	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/manage-projects	(from https://mapitgis.com/docs/category/getting-started/)
17:06:00	31310/31310	---M-Z	200	added ('OK')	text/html	etag:%227a4e-64df873b32968-gzip%22	https://mapitgis.com/docs/getting-started/manage-projects/	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/manage-projects/index.html	(from https://mapitgis.com/docs/category/getting-started/)
17:06:00	343/343	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:02%20GMT	https://mapitgis.com/docs/getting-started/manage-layers	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/manage-layers	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	40346/40346	---M-Z	200	added ('OK')	text/html	etag:%229d9a-64df873b32968-gzip%22	https://mapitgis.com/docs/getting-started/manage-layers/	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/manage-layers/index.html	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:02%20GMT	https://mapitgis.com/docs/getting-started/online-maps	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/online-maps	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	33298/33298	---M-Z	200	added ('OK')	text/html	etag:%228212-64df873b3250e-gzip%22	https://mapitgis.com/docs/getting-started/online-maps/	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/online-maps/index.html	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:02%20GMT	https://mapitgis.com/docs/getting-started/quick-measurement	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/quick-measurement	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	32679/32679	---M-Z	200	added ('OK')	text/html	etag:%227fa7-64df873b3250e-gzip%22	https://mapitgis.com/docs/getting-started/quick-measurement/	F:/mapitgis/mapitgis/mapitgis.com/docs/getting-started/quick-measurement/index.html	(from https://mapitgis.com/docs/category/getting-started/)
17:06:01	352/352	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:03%20GMT	https://mapitgis.com/docs/data-collection-workflow/survey-design	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/survey-design	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:01	44310/44310	---M-Z	200	added ('OK')	text/html	etag:%22ad16-64df873ae1818-gzip%22	https://mapitgis.com/docs/data-collection-workflow/survey-design/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/survey-design/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:01	355/355	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:03%20GMT	https://mapitgis.com/docs/data-collection-workflow/configure-survey	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/configure-survey	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	30845/30845	---M-Z	200	added ('OK')	text/html	etag:%22787d-64df873af5c50-gzip%22	https://mapitgis.com/docs/data-collection-workflow/configure-survey/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/configure-survey/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	353/353	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:03%20GMT	https://mapitgis.com/docs/data-collection-workflow/attribute-sets	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/attribute-sets	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	29786/29786	---M-Z	200	added ('OK')	text/html	etag:%22745a-64df873aeb458-gzip%22	https://mapitgis.com/docs/data-collection-workflow/attribute-sets/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/attribute-sets/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	358/358	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:03%20GMT	https://mapitgis.com/docs/data-collection-workflow/layer-field-linking	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/layer-field-linking	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	28894/28894	---M-Z	200	added ('OK')	text/html	etag:%2270de-64df873af6038-gzip%22	https://mapitgis.com/docs/data-collection-workflow/layer-field-linking/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/layer-field-linking/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	352/352	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:04%20GMT	https://mapitgis.com/docs/data-collection-workflow/layer-styling	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/layer-styling	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	29914/29914	---M-Z	200	added ('OK')	text/html	etag:%2274da-64df873afa29f-gzip%22	https://mapitgis.com/docs/data-collection-workflow/layer-styling/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/layer-styling/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:02	359/359	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:04%20GMT	https://mapitgis.com/docs/data-collection-workflow/project-point-method	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/project-point-method	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:03	43423/43423	---M-Z	200	added ('OK')	text/html	etag:%22a99f-64df873ae1818-gzip%22	https://mapitgis.com/docs/data-collection-workflow/project-point-method/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-collection-workflow/project-point-method/index.html	(from https://mapitgis.com/docs/category/data-collection-workflow/)
17:06:03	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:04%20GMT	https://mapitgis.com/docs/data-import-export/export-project	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-project	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	31615/31615	---M-Z	200	added ('OK')	text/html	etag:%227b7f-64df873b0005f-gzip%22	https://mapitgis.com/docs/data-import-export/export-project/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-project/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:04%20GMT	https://mapitgis.com/docs/data-import-export/import-project	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/import-project	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	30397/30397	---M-Z	200	added ('OK')	text/html	etag:%2276bd-64df873b265a6-gzip%22	https://mapitgis.com/docs/data-import-export/import-project/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/import-project/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:05%20GMT	https://mapitgis.com/docs/data-import-export/export-layers	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-layers	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	34634/34634	---M-Z	200	added ('OK')	text/html	etag:%22874a-64df873af5c50-gzip%22	https://mapitgis.com/docs/data-import-export/export-layers/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-layers/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:05%20GMT	https://mapitgis.com/docs/data-import-export/import-layers	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/import-layers	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	35417/35417	---M-Z	200	added ('OK')	text/html	etag:%228a59-64df873b0005f-gzip%22	https://mapitgis.com/docs/data-import-export/import-layers/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/import-layers/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:03	353/353	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:05%20GMT	https://mapitgis.com/docs/data-import-export/export-to-postgresql	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-to-postgresql	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:04	39189/39189	---M-Z	200	added ('OK')	text/html	etag:%229915-64df873b0005f-gzip%22	https://mapitgis.com/docs/data-import-export/export-to-postgresql/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-to-postgresql/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:04	350/350	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:05%20GMT	https://mapitgis.com/docs/data-import-export/export-to-dropbox	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-to-dropbox	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:04	27714/27714	---M-Z	200	added ('OK')	text/html	etag:%226c42-64df873b0005f-gzip%22	https://mapitgis.com/docs/data-import-export/export-to-dropbox/	F:/mapitgis/mapitgis/mapitgis.com/docs/data-import-export/export-to-dropbox/index.html	(from https://mapitgis.com/docs/category/data-import--export/)
17:06:04	334/334	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:05%20GMT	https://mapitgis.com/docs/offline-maps/mbtiles	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/mbtiles	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:04	35106/35106	---M-Z	200	added ('OK')	text/html	etag:%228922-64df873b32968-gzip%22	https://mapitgis.com/docs/offline-maps/mbtiles/	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/mbtiles/index.html	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:04	347/347	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:06%20GMT	https://mapitgis.com/docs/offline-maps/georeferenced-images	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/georeferenced-images	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:04	42281/42281	---M-Z	200	added ('OK')	text/html	etag:%22a529-64df873b32968-gzip%22	https://mapitgis.com/docs/offline-maps/georeferenced-images/	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/georeferenced-images/index.html	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:04	334/334	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:06%20GMT	https://mapitgis.com/docs/offline-maps/geopdfs	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/geopdfs	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:05	32087/32087	---M-Z	200	added ('OK')	text/html	etag:%227d57-64df873b32968-gzip%22	https://mapitgis.com/docs/offline-maps/geopdfs/	F:/mapitgis/mapitgis/mapitgis.com/docs/offline-maps/geopdfs/index.html	(from https://mapitgis.com/docs/category/offline-maps/)
17:06:05	349/349	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:06%20GMT	https://mapitgis.com/docs/external-gnss/connecting-a-receiver	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/connecting-a-receiver	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	67024/67024	---M-Z	200	added ('OK')	text/html	etag:%22105d0-64df873affc77-gzip%22	https://mapitgis.com/docs/external-gnss/connecting-a-receiver/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/connecting-a-receiver/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	341/341	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:06%20GMT	https://mapitgis.com/docs/external-gnss/nmea-protocol	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/nmea-protocol	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	36219/36219	---M-Z	200	added ('OK')	text/html	etag:%228d7b-64df873b31d3e-gzip%22	https://mapitgis.com/docs/external-gnss/nmea-protocol/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/nmea-protocol/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	351/351	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:07%20GMT	https://mapitgis.com/docs/external-gnss/gps-info-and-satellites	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/gps-info-and-satellites	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	36385/36385	---M-Z	200	added ('OK')	text/html	etag:%228e21-64df873b2d6ee-gzip%22	https://mapitgis.com/docs/external-gnss/gps-info-and-satellites/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/gps-info-and-satellites/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	345/345	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:07%20GMT	https://mapitgis.com/docs/external-gnss/rtk-and-fix-types	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/rtk-and-fix-types	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	32786/32786	---M-Z	200	added ('OK')	text/html	etag:%228012-64df873af0a48-gzip%22	https://mapitgis.com/docs/external-gnss/rtk-and-fix-types/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/rtk-and-fix-types/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:05	351/351	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:07%20GMT	https://mapitgis.com/docs/external-gnss/height-and-geoid-models	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/height-and-geoid-models	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	35927/35927	---M-Z	200	added ('OK')	text/html	etag:%228c57-64df873b31d3e-gzip%22	https://mapitgis.com/docs/external-gnss/height-and-geoid-models/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/height-and-geoid-models/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:07%20GMT	https://mapitgis.com/docs/external-gnss/ntrip-client	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/ntrip-client	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	98661/98661	---M-Z	200	added ('OK')	text/html	etag:%2218165-64df873b32126-gzip%22	https://mapitgis.com/docs/external-gnss/ntrip-client/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/ntrip-client/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:08%20GMT	https://mapitgis.com/docs/external-gnss/position-averaging	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/position-averaging	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	30363/30363	---M-Z	200	added ('OK')	text/html	etag:%22769b-64df873aeb8f5-gzip%22	https://mapitgis.com/docs/external-gnss/position-averaging/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/position-averaging/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	346/346	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:08%20GMT	https://mapitgis.com/docs/external-gnss/settings-reference	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/settings-reference	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	39733/39733	---M-Z	200	added ('OK')	text/html	etag:%229b35-64df873af1218-gzip%22	https://mapitgis.com/docs/external-gnss/settings-reference/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/settings-reference/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:06	344/344	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:08%20GMT	https://mapitgis.com/docs/category/receiver-setup-guides	F:/mapitgis/mapitgis/mapitgis.com/docs/category/receiver-setup-guides	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:07	21362/21362	---M-Z	200	added ('OK')	text/html	etag:%225372-64df873aeb8f5-gzip%22	https://mapitgis.com/docs/category/receiver-setup-guides/	F:/mapitgis/mapitgis/mapitgis.com/docs/category/receiver-setup-guides/index.html	(from https://mapitgis.com/docs/category/external-gnss/)
17:06:07	337/337	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:08%20GMT	https://mapitgis.com/docs/subscriptions/mapit-pro	F:/mapitgis/mapitgis/mapitgis.com/docs/subscriptions/mapit-pro	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:07	23215/23215	---M-Z	200	added ('OK')	text/html	etag:%225aaf-64df873b32968-gzip%22	https://mapitgis.com/docs/subscriptions/mapit-pro/	F:/mapitgis/mapitgis/mapitgis.com/docs/subscriptions/mapit-pro/index.html	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:07	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:08%20GMT	https://mapitgis.com/docs/subscriptions/mapit-pro-plus	F:/mapitgis/mapitgis/mapitgis.com/docs/subscriptions/mapit-pro-plus	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:07	378/378	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:09%20GMT	https://mapitgis.com/docs/external-gnss/receiver-setup-guides/ardusimple-handheld-surveyor	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/receiver-setup-guides/ardusimple-handheld-surveyor	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:07	27181/27181	---M-Z	200	added ('OK')	text/html	etag:%226a2d-64df873b32968-gzip%22	https://mapitgis.com/docs/subscriptions/mapit-pro-plus/	F:/mapitgis/mapitgis/mapitgis.com/docs/subscriptions/mapit-pro-plus/index.html	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:07	336/336	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:09%20GMT	https://mapitgis.com/docs/faq/export-to-postgres	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/export-to-postgres	(from https://mapitgis.com/docs/category/faq/)
17:06:08	68157/68157	---M-Z	200	added ('OK')	text/html	etag:%2210a3d-64df873b2d6ee-gzip%22	https://mapitgis.com/docs/external-gnss/receiver-setup-guides/ardusimple-handheld-surveyor/	F:/mapitgis/mapitgis/mapitgis.com/docs/external-gnss/receiver-setup-guides/ardusimple-handheld-surveyor/index.html	(from https://mapitgis.com/docs/category/mapit-subscriptions/)
17:06:08	18047/18047	---M-Z	200	added ('OK')	text/html	etag:%22467f-64df873b31d3e-gzip%22	https://mapitgis.com/docs/faq/export-to-postgres/	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/export-to-postgres/index.html	(from https://mapitgis.com/docs/category/faq/)
17:06:08	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:10%20GMT	https://mapitgis.com/docs/faq/gps-tracking	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/gps-tracking	(from https://mapitgis.com/docs/category/faq/)
17:06:08	21025/21025	---M-Z	200	added ('OK')	text/html	etag:%225221-64df873b3250e-gzip%22	https://mapitgis.com/docs/faq/gps-tracking/	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/gps-tracking/index.html	(from https://mapitgis.com/docs/category/faq/)
17:06:08	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:10%20GMT	https://mapitgis.com/docs/faq/import-attribute-set	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/import-attribute-set	(from https://mapitgis.com/docs/category/faq/)
17:06:08	24254/24254	---M-Z	200	added ('OK')	text/html	etag:%225ebe-64df873b3250e-gzip%22	https://mapitgis.com/docs/faq/import-attribute-set/	F:/mapitgis/mapitgis/mapitgis.com/docs/faq/import-attribute-set/index.html	(from https://mapitgis.com/docs/category/faq/)
17:06:08	318/318	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:10%20GMT	https://mapitgis.com/docs/tags	F:/mapitgis/mapitgis/mapitgis.com/docs/tags	(from https://mapitgis.com/docs/tags/mapit-gis-professional/)
17:06:09	32238/32238	---M-Z	200	added ('OK')	text/html	etag:%227dee-64df87391d9af-gzip%22	https://mapitgis.com/docs/tags/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/index.html	(from https://mapitgis.com/docs/tags/mapit-gis-professional/)
17:06:09	321/321	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:06:11%20GMT	https://mapitgis.com/blog/authors	F:/mapitgis/mapitgis/mapitgis.com/blog/authors	(from https://mapitgis.com/blog/authors/osedok/)
17:06:10	14174/14174	---M-Z	200	added ('OK')	text/html	etag:%22375e-64df873926267-gzip%22	https://mapitgis.com/blog/authors/	F:/mapitgis/mapitgis/mapitgis.com/blog/authors/index.html	(from https://mapitgis.com/blog/authors/osedok/)
17:07:37	3339797/3339797	---MCZ	200	added ('OK')	text/html	etag:%2232f615-64df873924edf-gzip%22	https://mapitgis.com/blog/tags/Update/	F:/mapitgis/mapitgis/mapitgis.com/blog/tags/Update/index.html	(from https://mapitgis.com/blog/)
17:07:38	970644/970644	---M--	200	added ('OK')	image/png	etag:%22ecf94-64df8733f0aa3%22	https://mapitgis.com/assets/images/map-screen-095485d8722473d9d45ef63716a0080e.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/map-screen-095485d8722473d9d45ef63716a0080e.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:38	1791051/1791051	---M--	200	added ('OK')	image/png	etag:%221b544b-64df8733f359b%22	https://mapitgis.com/assets/images/gps-info-6a952b9965632b5955af7de2d01f7cd4.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/gps-info-6a952b9965632b5955af7de2d01f7cd4.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:38	3339562/3339562	---MCZ	200	added ('OK')	text/html	etag:%2232f52a-64df873924edf-gzip%22	https://mapitgis.com/blog/tags/mapping/	F:/mapitgis/mapitgis/mapitgis.com/blog/tags/mapping/index.html	(from https://mapitgis.com/blog/)
17:07:39	451077/451077	---M--	200	added ('OK')	image/png	etag:%226e205-64df8733f06bb%22	https://mapitgis.com/assets/images/search-activity-9cc1f7a4543edbe9f67d15f5adc0394d.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/search-activity-9cc1f7a4543edbe9f67d15f5adc0394d.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:39	1264101/1264101	---M--	200	added ('OK')	image/png	etag:%221349e5-64df8733f0aa3%22	https://mapitgis.com/assets/images/map-screen-ed25f1613dae6a2c65dda8a32700c859.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/map-screen-ed25f1613dae6a2c65dda8a32700c859.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:39	106669/106669	---M--	200	added ('OK')	image/png	etag:%221a0ad-64df8733f0aa3%22	https://mapitgis.com/assets/images/search-activity-e1baf566cf9f04610cd9a64c7d3ac702.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/search-activity-e1baf566cf9f04610cd9a64c7d3ac702.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:39	195826/195826	---M--	200	added ('OK')	image/png	etag:%222fcf2-64df8733f0aa3%22	https://mapitgis.com/assets/images/gps-info-a86525aee62353c27b52b18c3781167b.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/gps-info-a86525aee62353c27b52b18c3781167b.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:39	70019/70019	---M--	200	added ('OK')	image/png	etag:%2211183-64df8733f359b%22	https://mapitgis.com/assets/images/gps-info-expanded-4bb04fec6b6b6c972609a01e9be62c58.png	F:/mapitgis/mapitgis/mapitgis.com/assets/images/gps-info-expanded-4bb04fec6b6b6c972609a01e9be62c58.png	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:39	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:07:41%20GMT	https://mapitgis.com/docs/tags/map-screen	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/map-screen	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	11177/11177	---M-Z	200	added ('OK')	text/html	etag:%222ba9-64df8739df739-gzip%22	https://mapitgis.com/docs/tags/map-screen/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/map-screen/index.html	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	329/329	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:07:41%20GMT	https://mapitgis.com/docs/tags/navigation	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/navigation	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	11458/11458	---M-Z	200	added ('OK')	text/html	etag:%222cc2-64df8739ec258-gzip%22	https://mapitgis.com/docs/tags/navigation/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/navigation/index.html	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	325/325	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:07:42%20GMT	https://mapitgis.com/docs/tags/layers	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/layers	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	12156/12156	---M-Z	200	added ('OK')	text/html	etag:%222f7c-64df8739ce1e1-gzip%22	https://mapitgis.com/docs/tags/layers/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/layers/index.html	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	322/322	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:07:42%20GMT	https://mapitgis.com/docs/tags/crs	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/crs	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	11128/11128	---M-Z	200	added ('OK')	text/html	etag:%222b78-64df8739665bd-gzip%22	https://mapitgis.com/docs/tags/crs/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/crs/index.html	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:40	330/330	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2023:07:42%20GMT	https://mapitgis.com/docs/tags/measurement	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/measurement	(from https://mapitgis.com/docs/getting-started/map-screen/)
17:07:41	11455/11455	---M-Z	200	added ('OK')	text/html	etag:%222cbf-64df8739e02f1-gzip%22	https://mapitgis.com/docs/tags/measurement/	F:/mapitgis/mapitgis/mapitgis.com/docs/tags/measurement/index.html	(from https://mapitgis.com/docs/getting-started/map-screen/)
